LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtUnfSF,TotalBsmtSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,Fireplaces,GarageCars,WoodDeckSF,TotalPorch,GarageFinish,Functional,BsmtCond,LotConfig,LandSlope,BsmtQual,Foundation,FireplaceQu,PavedDrive,BsmtExposure,HouseStyle,Fence,SaleType,LandContour,BsmtFinType1,Neighborhood,Exterior2nd,LotShape,SaleCondition,KitchenQual,MasVnrType,RoofStyle,ExterCond,ExterQual,HeatingQC,Condition1,CentralAir,BldgType,MSZoning,GarageType,Electrical,MoSold,YrSold,YearBuiltlabel,YearRemodAdd_label,SalePrice,target
60,8190,4,6,0,216,948,948,1,0,1,0,3,1,1,0,36,Unf,Typ,TA,Inside,Gtl,TA,CBlock,TA,Y,No,1Story,None,WD,Lvl,Rec,Edwards,Wd Sdng,Reg,Normal,TA,None,Hip,TA,TA,Ex,Norm,Y,1Fam,RL,Detchd,SBrkr,10,2007,6,6,119000,11.68688718
85,11075,6,5,0,176,952,2112,0,0,2,1,4,2,2,280,0,Unf,Typ,TA,Inside,Gtl,Fa,CBlock,Gd,Y,Mn,2Story,None,WD,Lvl,ALQ,NAmes,HdBoard,Reg,Normal,TA,None,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2008,5,5,206900,12.2399957
61,10226,8,5,270,1622,1622,1630,1,0,2,0,3,1,3,172,42,RFn,Typ,TA,Inside,Gtl,Ex,PConc,Gd,Y,Gd,1Story,None,WD,Lvl,Unf,CollgCr,VinylSd,IR1,Normal,Ex,Stone,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,1,2009,1,1,295493,12.59640381
47,4230,7,5,0,1352,1352,1352,0,0,2,0,2,1,2,0,241,RFn,Typ,Gd,Corner,Gtl,Ex,PConc,Gd,Y,No,1Story,None,New,Lvl,Unf,Somerst,VinylSd,Reg,Partial,Gd,None,Gable,TA,Gd,Ex,Norm,Y,TwnhsE,FV,Attchd,SBrkr,4,2007,1,1,208900,12.24961573
70,14781,8,5,178,1753,1753,1787,0,0,2,0,3,1,3,198,150,RFn,Typ,TA,CulDSac,Gtl,Gd,PConc,TA,Y,Gd,1Story,None,WD,Lvl,Unf,CollgCr,VinylSd,IR2,Normal,Gd,BrkFace,Hip,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,8,2006,1,1,275000,12.52453001
75,10215,4,5,132,372,864,948,0,0,1,0,3,0,1,0,0,Unf,Typ,TA,Inside,Gtl,TA,PConc,None,Y,No,1Story,None,WD,Bnk,ALQ,Edwards,Wd Sdng,Reg,Normal,TA,BrkFace,Hip,TA,TA,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,2,2007,6,6,111000,11.61729449
70,8400,6,3,0,628,1478,1478,1,0,1,1,3,2,2,114,216,RFn,Typ,TA,Inside,Gtl,TA,CBlock,Gd,Y,No,1Story,None,WD,Lvl,ALQ,NAmes,BrkFace,Reg,Normal,TA,None,Hip,TA,TA,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2009,6,6,156500,11.96081768
51,6627,3,6,0,0,0,720,0,0,1,0,2,0,1,0,0,Unf,Typ,None,Corner,Gtl,None,CBlock,None,Y,None,1Story,None,WD,Lvl,None,BrkSide,VinylSd,IR1,Normal,TA,None,Hip,TA,TA,TA,Feedr,N,1Fam,RL,Detchd,SBrkr,7,2008,6,6,72500,11.19135563
107,10186,7,5,0,76,750,1923,1,0,2,1,3,1,2,240,39,RFn,Typ,TA,Inside,Gtl,Gd,PConc,TA,Y,No,2Story,None,WD,Lvl,GLQ,NoRidge,HdBoard,IR1,Normal,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2010,2,2,190000,12.15478461
50,5330,4,7,0,140,420,708,0,0,1,0,2,0,0,164,0,None,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,None,WD,HLS,LwQ,BrkSide,VinylSd,Reg,Normal,Fa,None,Hip,TA,Fa,Gd,Norm,Y,1Fam,RL,None,SBrkr,12,2009,6,6,82500,11.32056569
75,9986,8,5,428,1795,1795,1795,0,0,2,0,2,1,3,0,49,RFn,Typ,TA,Inside,Gtl,Ex,PConc,Gd,Y,Av,1Story,None,New,Lvl,Unf,Somerst,VinylSd,Reg,Partial,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,2,2007,1,1,147000,11.89819467
40,3636,4,4,0,796,796,796,0,0,1,0,2,0,0,0,100,None,Typ,Fa,Inside,Gtl,TA,BrkTil,None,N,No,1Story,MnPrv,WD,Lvl,Unf,IDOTRR,AsbShng,Reg,Normal,TA,None,Gable,TA,TA,Fa,Norm,N,1Fam,RM,None,SBrkr,1,2008,6,6,55000,10.91510665
70,4270,3,6,0,0,544,774,0,0,1,0,3,0,0,0,286,None,Typ,TA,Inside,Mod,TA,BrkTil,None,Y,No,1Story,None,WD,Bnk,Rec,Edwards,MetalSd,Reg,Normal,Gd,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RH,None,SBrkr,5,2007,6,1,79000,11.27721579
60,6600,5,9,0,175,816,816,0,1,1,0,3,1,1,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,Ex,Y,No,1Story,MnPrv,WD,Lvl,ALQ,Mitchel,VinylSd,Reg,Normal,Gd,None,Gable,Gd,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,10,2008,3,1,130500,11.77913617
60,10440,6,7,0,1017,1510,2792,0,0,2,0,5,2,2,0,1027,Unf,Mod,TA,Corner,Gtl,Gd,BrkTil,TA,Y,No,1.5Fin,MnPrv,WD,Lvl,LwQ,OldTown,Wd Sdng,Reg,Normal,TA,None,Gable,Gd,Gd,Ex,Norm,Y,1Fam,RM,Detchd,SBrkr,6,2008,6,6,256000,12.45293663
63,9084,7,5,0,935,935,1632,0,0,2,1,3,1,2,0,28,Fin,Typ,TA,Inside,Gtl,Gd,PConc,TA,Y,No,2Story,None,WD,Lvl,Unf,Gilbert,VinylSd,IR1,Normal,TA,None,Hip,TA,TA,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2006,2,2,176500,12.08108182
85,10000,8,5,410,1588,1588,1588,0,0,2,0,3,1,3,144,45,RFn,Typ,Gd,Inside,Gtl,Gd,PConc,Gd,Y,Av,1Story,None,WD,Lvl,Unf,Somerst,VinylSd,Reg,Normal,Gd,Stone,Hip,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,12,2007,1,1,227000,12.3327097
55,10780,5,5,0,428,911,954,0,0,1,0,3,0,2,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,Av,SLvl,None,WD,Lvl,ALQ,CollgCr,MetalSd,IR1,Normal,TA,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RL,Detchd,SBrkr,7,2006,4,4,132500,11.79434547
67,8877,4,6,0,126,816,816,1,0,1,0,2,1,1,0,0,Unf,Typ,TA,Inside,Mod,TA,CBlock,Gd,Y,Mn,1Story,None,WD,Lvl,ALQ,Edwards,MetalSd,Reg,Normal,TA,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Detchd,SBrkr,5,2009,6,6,100000,11.51293546
60,7200,5,6,0,803,803,1360,0,0,1,1,2,0,1,0,255,Unf,Typ,TA,Corner,Gtl,TA,CBlock,None,Y,No,1.5Fin,MnPrv,WD,Lvl,Unf,IDOTRR,Wd Sdng,Reg,Normal,Gd,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RM,Detchd,SBrkr,7,2006,6,2,125500,11.74006901
24,2368,5,6,312,0,765,1365,0,0,1,1,3,0,2,0,36,Unf,Min1,TA,Inside,Gtl,TA,CBlock,None,Y,No,2Story,None,WD,Lvl,LwQ,BrDale,HdBoard,Reg,Normal,TA,None,Gable,TA,TA,TA,Norm,Y,TwnhsE,RM,Attchd,SBrkr,5,2009,4,4,125000,11.73607702
80,9650,6,5,360,664,1350,1334,0,1,2,0,2,1,2,0,16,RFn,Typ,TA,Inside,Gtl,Gd,CBlock,TA,Y,No,1Story,None,WD,Lvl,ALQ,NWAmes,Plywood,Reg,Normal,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,4,2009,4,4,167900,12.0311298
87,9246,5,5,564,1656,1656,1656,0,0,2,0,4,0,2,0,211,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,None,WD,Lvl,Unf,NWAmes,Plywood,IR1,Normal,TA,BrkFace,Gable,TA,TA,TA,Feedr,Y,Duplex,RL,Detchd,SBrkr,11,2008,4,4,135000,11.81303746
153,4118,4,4,0,693,693,693,0,0,1,0,2,0,0,0,20,None,Typ,TA,Corner,Mod,TA,CBlock,None,N,No,1Story,None,WD,Bnk,Unf,OldTown,Wd Sdng,IR1,Normal,Fa,None,Gable,TA,TA,Fa,Feedr,N,1Fam,RM,None,FuseA,3,2006,6,6,52500,10.8685875
95,13450,7,5,0,216,916,1861,1,0,2,1,3,0,2,146,91,RFn,Typ,TA,Corner,Gtl,Gd,PConc,None,Y,No,2Story,None,WD,Lvl,GLQ,CollgCr,VinylSd,IR1,Normal,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,BuiltIn,SBrkr,6,2006,1,1,200000,12.20607765
120,9560,5,7,0,504,864,864,0,0,1,0,3,0,1,0,0,RFn,Typ,TA,Corner,Gtl,TA,CBlock,None,Y,Mn,1Story,None,WD,Lvl,Rec,CollgCr,MetalSd,IR1,Normal,TA,None,Hip,Gd,TA,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2006,4,4,128500,11.76369197
70,8294,4,5,0,858,858,872,0,0,1,0,3,0,4,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,1Story,GdWo,WD,Lvl,Unf,NAmes,MetalSd,Reg,Normal,TA,None,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Detchd,SBrkr,6,2007,4,4,123000,11.71994776
66,13695,6,5,0,300,1114,1114,1,0,1,0,3,0,2,0,78,Unf,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,1Story,None,WD,Lvl,GLQ,SawyerW,VinylSd,Reg,Normal,Gd,None,Gable,TA,TA,Ex,RRAe,Y,1Fam,RL,Detchd,SBrkr,7,2008,1,1,155000,11.95118685
70,9375,8,5,149,1284,1284,2169,0,0,2,1,3,1,2,192,87,RFn,Typ,TA,Inside,Gtl,Gd,PConc,Gd,Y,No,2Story,None,WD,Lvl,Unf,CollgCr,VinylSd,Reg,Normal,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,8,2007,1,1,228500,12.33929587
57,7558,6,6,0,896,896,1913,0,0,1,1,3,1,2,0,0,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,TA,Y,No,1.5Fin,None,WD,Bnk,Unf,Crawfor,Stone,Reg,Normal,TA,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RL,Detchd,SBrkr,3,2009,6,6,177000,12.08391066
85,11103,7,5,0,728,728,1456,0,0,2,1,3,1,2,0,0,Fin,Typ,TA,Corner,Gtl,Gd,PConc,TA,Y,No,2Story,None,New,Lvl,Unf,CollgCr,VinylSd,IR1,Partial,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,7,2007,1,1,155835,11.95655945
50,6000,4,4,0,710,960,960,0,0,1,0,2,0,1,0,168,Unf,Typ,TA,Inside,Gtl,TA,PConc,None,Y,No,1Story,None,WD,Lvl,ALQ,OldTown,MetalSd,Reg,Normal,Fa,None,Hip,TA,TA,Gd,Norm,Y,1Fam,RM,Detchd,FuseA,7,2007,6,6,108500,11.59451467
80,20781,7,7,0,1203,1568,2156,0,0,2,0,3,1,2,0,80,RFn,Typ,TA,CulDSac,Gtl,TA,CBlock,Gd,Y,No,1Story,None,WD,Lvl,BLQ,NWAmes,HdBoard,IR2,Normal,TA,None,Hip,TA,TA,TA,PosN,Y,1Fam,RL,Attchd,SBrkr,6,2006,5,1,262500,12.47801017
93,15306,8,5,100,1652,1732,1776,1,0,2,0,3,1,3,0,0,Fin,Typ,TA,Corner,Gtl,Ex,PConc,Gd,Y,Gd,1Story,None,New,HLS,GLQ,Timber,VinylSd,IR1,Partial,Gd,Stone,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,5,2007,1,1,283463,12.55484041
67,16196,7,5,0,39,1482,1494,1,0,2,0,3,1,2,402,25,RFn,Typ,TA,Inside,Gtl,Gd,PConc,Fa,Y,Gd,1Story,None,WD,Low,GLQ,SawyerW,VinylSd,IR3,Normal,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,8,2007,2,2,215000,12.27839796
50,5250,8,5,0,425,684,2358,0,0,2,0,4,0,0,0,74,None,Typ,Fa,Inside,Gtl,TA,BrkTil,None,Y,No,2Story,None,WD,Lvl,LwQ,OldTown,MetalSd,Reg,Normal,TA,None,Gable,Gd,TA,Fa,Norm,N,1Fam,RM,None,SBrkr,12,2008,6,3,122000,11.71178452
91,11643,5,5,368,748,1248,2634,1,1,2,2,6,0,4,0,0,Unf,Typ,TA,Inside,Gtl,TA,CBlock,None,Y,No,2Story,None,WD,Lvl,LwQ,NAmes,MetalSd,Reg,Normal,TA,BrkFace,Gable,TA,TA,TA,Artery,Y,Duplex,RL,Detchd,SBrkr,8,2009,5,5,200000,12.20607765
70,9247,6,6,318,539,858,1716,0,0,1,1,4,1,2,0,204,Fin,Typ,TA,Inside,Gtl,TA,CBlock,Gd,Y,No,2Story,None,WD,Lvl,Rec,NAmes,HdBoard,IR1,Normal,TA,BrkFace,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,3,2008,5,5,171000,12.04942468
50,6000,6,9,0,698,698,1176,0,0,1,0,2,0,2,210,0,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,None,N,No,1.5Fin,None,WD,Lvl,Unf,BrkSide,MetalSd,Reg,Normal,TA,None,Gable,TA,Gd,TA,Norm,Y,1Fam,RM,Detchd,SBrkr,7,2009,6,1,134900,11.81229646
56,14720,8,5,579,1217,2033,3238,1,0,2,1,4,1,3,283,86,Fin,Typ,TA,CulDSac,Gtl,Gd,PConc,Ex,Y,Av,1.5Fin,None,WD,Lvl,GLQ,NoRidge,VinylSd,IR1,Normal,Gd,BrkFace,Hip,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,3,2010,2,2,410000,12.92391488
70,10316,7,5,0,257,992,1865,1,0,2,1,3,1,3,0,184,RFn,Typ,TA,Inside,Gtl,Gd,PConc,TA,Y,No,2Story,None,WD,Lvl,GLQ,CollgCr,VinylSd,IR1,Normal,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2008,1,1,235000,12.36734505
102,10192,7,6,143,570,570,1920,0,0,3,0,4,1,2,0,98,RFn,Typ,TA,Inside,Gtl,TA,CBlock,TA,Y,No,SLvl,GdPrv,WD,Lvl,Unf,NWAmes,MetalSd,IR1,Normal,Gd,BrkFace,Gable,TA,TA,Gd,Norm,Y,1Fam,RL,Attchd,SBrkr,9,2006,5,2,170000,12.0435596
73,9477,5,5,65,524,864,892,0,0,1,0,3,0,1,0,0,RFn,Typ,TA,Corner,Gtl,TA,CBlock,None,Y,No,1Story,GdWo,WD,Lvl,Rec,NAmes,HdBoard,Reg,Normal,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Attchd,SBrkr,10,2008,5,5,110000,11.60824474
73,12537,5,6,0,344,1078,1078,1,0,1,1,3,1,2,0,0,Fin,Typ,TA,CulDSac,Gtl,TA,CBlock,Fa,Y,No,1Story,None,WD,Lvl,GLQ,NAmes,VinylSd,IR1,Normal,TA,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,4,2010,4,1,149900,11.91773036
72.5,2117,6,5,216,378,756,1573,0,0,2,1,3,0,2,0,32,Unf,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,2Story,None,WD,Lvl,GLQ,Somerst,MetalSd,Reg,Normal,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,Twnhs,FV,Detchd,SBrkr,6,2010,1,1,177500,12.08673152
129,16737,9,5,66,533,1980,1980,1,0,2,0,3,1,3,194,45,Fin,Typ,TA,FR3,Gtl,Ex,PConc,Gd,Y,Av,1Story,None,WD,Lvl,GLQ,NridgHt,VinylSd,Reg,Normal,Ex,BrkFace,Hip,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,9,2006,1,1,315000,12.66033109
51,9842,5,6,0,612,612,2601,0,0,3,1,4,0,2,183,301,RFn,Typ,Fa,Inside,Gtl,TA,BrkTil,None,Y,No,2Story,None,WD,Lvl,Unf,SWISU,Wd Sdng,Reg,Normal,TA,None,Gable,TA,TA,Ex,Feedr,Y,1Fam,RL,BuiltIn,SBrkr,5,2008,6,2,189000,12.14950759
124,16158,7,5,16,256,1530,1530,1,0,2,0,3,1,2,168,36,Fin,Typ,TA,Inside,Mod,Ex,PConc,Gd,Y,Av,1Story,None,WD,Low,ALQ,StoneBr,VinylSd,IR1,Normal,Gd,Stone,Hip,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2009,1,1,260000,12.46844076
73,12513,4,4,0,715,715,1738,0,0,2,0,4,1,1,55,0,Unf,Typ,Fa,FR2,Gtl,TA,BrkTil,Gd,Y,No,1.5Fin,None,WD,Lvl,Unf,NAmes,VinylSd,IR1,Normal,TA,None,Gable,Gd,TA,Gd,Feedr,Y,1Fam,RL,Attchd,SBrkr,6,2009,6,1,104900,11.56077233
73,8499,6,5,0,616,616,1412,0,0,2,1,3,1,2,0,36,Fin,Typ,TA,Inside,Gtl,Gd,PConc,Gd,Y,No,2Story,None,New,Lvl,Unf,Gilbert,VinylSd,IR1,Partial,Gd,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,BuiltIn,SBrkr,3,2007,1,1,156932,11.96357424
30,3180,7,5,0,600,600,1200,0,0,2,1,2,0,2,0,166,RFn,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,2Story,None,WD,Lvl,Unf,Somerst,MetalSd,Reg,Abnorml,Gd,None,Gable,TA,Gd,Ex,Norm,Y,TwnhsE,FV,Detchd,SBrkr,4,2006,1,1,144152,11.87863051
72.5,7500,7,5,0,281,814,1674,1,0,2,1,3,0,2,0,96,RFn,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,2Story,None,WD,Lvl,GLQ,Somerst,VinylSd,Reg,Normal,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,FV,Attchd,SBrkr,1,2010,1,1,216000,12.28303832
68,9179,7,5,158,240,873,1790,1,0,2,1,3,0,2,0,88,RFn,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,2Story,None,WD,Lvl,GLQ,CollgCr,VinylSd,IR1,Abnorml,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,6,2008,2,2,193000,12.17045065
41,2665,5,6,0,36,757,1475,0,0,2,0,4,1,1,104,26,RFn,Typ,TA,Inside,Gtl,TA,PConc,TA,Y,No,2Story,None,WD,Lvl,ALQ,MeadowV,CmentBd,Reg,Normal,TA,None,Gable,TA,TA,Ex,Norm,Y,TwnhsE,RM,Attchd,SBrkr,7,2006,4,4,127000,11.75195024
70,4435,6,5,170,163,848,848,1,0,1,0,1,0,2,140,0,Fin,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,Av,1Story,None,WD,Lvl,GLQ,CollgCr,VinylSd,Reg,Normal,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,TwnhsE,RM,Attchd,SBrkr,6,2009,1,1,144000,11.87757552
48,10635,8,5,171,315,1657,1668,1,0,2,0,3,1,2,0,262,Fin,Typ,TA,FR2,Gtl,Gd,PConc,TA,Y,Av,1Story,None,WD,Lvl,BLQ,CollgCr,VinylSd,IR2,Normal,Gd,BrkFace,Hip,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,5,2010,1,1,232000,12.35449696
90,5400,4,6,0,420,840,1374,0,0,1,0,2,0,1,0,198,Fin,Typ,TA,Corner,Gtl,TA,PConc,None,Y,No,1.5Fin,None,WD,Lvl,ALQ,OldTown,CBlock,Reg,Normal,TA,None,Gable,TA,Fa,Ex,Artery,Y,1Fam,RL,Detchd,SBrkr,10,2009,6,6,105000,11.56172515
80,9600,6,6,0,161,992,1661,1,0,1,0,3,1,1,0,206,RFn,Typ,TA,Inside,Gtl,TA,CBlock,TA,Y,Av,SLvl,MnPrv,WD,Lvl,BLQ,NAmes,AsbShng,Reg,Normal,Gd,None,Hip,TA,TA,Gd,Norm,Y,1Fam,RL,BuiltIn,SBrkr,10,2008,6,2,165500,12.01673252
75,9750,7,6,0,133,1108,2097,1,0,2,1,3,1,2,253,170,RFn,Typ,TA,Corner,Gtl,Gd,PConc,TA,Y,Av,2Story,None,WD,Lvl,GLQ,CollgCr,VinylSd,Reg,Normal,Gd,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Detchd,SBrkr,6,2006,2,2,274300,12.52198132
89,11400,10,5,705,1351,2633,2633,1,0,2,1,2,2,3,314,140,RFn,Typ,TA,Inside,Gtl,Ex,PConc,Gd,Y,Gd,1Story,None,WD,Lvl,GLQ,NoRidge,VinylSd,Reg,Normal,Ex,BrkFace,Hip,TA,Ex,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,3,2007,1,1,466500,13.05301544
85,10625,7,5,0,1026,1026,1958,0,0,2,1,3,1,3,154,210,Fin,Typ,TA,Inside,Gtl,Gd,PConc,Gd,Y,No,2Story,None,WD,Lvl,Unf,Somerst,CmentBd,Reg,Normal,Gd,None,Gable,TA,Gd,Ex,Norm,Y,1Fam,FV,Attchd,SBrkr,7,2008,1,1,250000,12.4292202
89,10991,8,5,80,1571,1571,1571,0,0,2,0,3,1,3,100,36,Fin,Typ,TA,Inside,Gtl,Gd,PConc,Gd,Y,Gd,1Story,None,New,HLS,Unf,Timber,VinylSd,IR1,Partial,Gd,BrkFace,Gable,TA,Gd,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,12,2007,1,1,239000,12.38422302
52,6292,6,5,0,384,768,790,0,0,1,0,2,0,1,0,141,Unf,Typ,TA,Inside,Gtl,Gd,BrkTil,None,Y,Mn,1Story,None,WD,Bnk,Rec,SWISU,Wd Sdng,Reg,Normal,TA,None,Gable,TA,TA,TA,Norm,N,1Fam,RL,Detchd,SBrkr,4,2008,6,6,91000,11.41862577
60,10998,5,5,0,156,984,1604,0,0,2,0,3,0,2,0,68,Unf,Min2,TA,Inside,Gtl,TA,CBlock,None,Y,No,1.5Fin,None,WD,Lvl,LwQ,Edwards,Wd Sdng,Reg,Normal,TA,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Detchd,SBrkr,7,2009,6,5,117000,11.66993776
21,1953,6,5,408,174,483,987,0,0,1,1,2,0,1,72,0,Unf,Typ,Fa,Inside,Gtl,TA,CBlock,None,Y,No,2Story,None,WD,Lvl,BLQ,BrDale,HdBoard,Reg,Normal,TA,BrkFace,Gable,TA,TA,TA,Norm,Y,Twnhs,RM,Detchd,SBrkr,6,2006,4,4,83000,11.32660793
73,9735,5,5,0,384,384,1394,0,0,2,1,3,0,2,100,0,Fin,Typ,TA,Inside,Gtl,Gd,PConc,None,Y,No,SLvl,None,WD,Lvl,Unf,Timber,VinylSd,Reg,Normal,Gd,None,Gable,TA,TA,Gd,Norm,Y,1Fam,RL,BuiltIn,SBrkr,5,2008,1,1,167500,12.0287446
45,8212,3,3,0,661,864,864,1,0,1,0,2,0,1,0,96,Unf,Typ,Fa,Inside,Gtl,TA,BrkTil,None,Y,No,1Story,None,WD,Lvl,Rec,Edwards,Stucco,Reg,Normal,TA,None,Gable,Fa,TA,TA,Norm,N,1Fam,RL,Detchd,FuseF,6,2010,6,6,58500,10.97679913
73,12925,6,7,0,340,1205,2117,0,0,2,1,4,2,2,0,42,Fin,Typ,TA,Corner,Gtl,TA,CBlock,Gd,Y,Mn,1Story,None,WD,Lvl,BLQ,NAmes,Plywood,IR1,Normal,TA,None,Gable,TA,TA,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,5,2008,4,4,237500,12.37792711
60,7200,7,7,0,596,596,1762,1,0,1,1,4,0,2,36,221,Unf,Typ,TA,Corner,Gtl,Fa,BrkTil,None,N,No,2Story,None,WD,Lvl,Unf,OldTown,Wd Sdng,Reg,Normal,Gd,None,Hip,TA,TA,Ex,Norm,Y,1Fam,RM,Detchd,SBrkr,10,2006,6,6,157000,11.96400745
72,25339,5,7,0,816,816,1416,0,0,2,0,3,0,2,0,112,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,None,N,No,1Story,None,WD,Lvl,Unf,Sawyer,Wd Sdng,Reg,Normal,Gd,None,Gable,Gd,TA,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,8,2007,6,1,112000,11.62626308
60,9060,6,5,0,356,560,1258,0,0,1,0,2,0,1,0,0,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,None,P,Mn,1.5Fin,MnPrv,WD,Lvl,Rec,Edwards,Wd Shng,Reg,Normal,TA,None,Gable,TA,TA,TA,Norm,Y,1Fam,RL,Detchd,SBrkr,10,2009,6,6,105000,11.56172515
40,5436,4,8,0,61,796,1154,1,0,1,0,3,0,1,0,96,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,None,N,No,1.5Fin,MnPrv,WD,Lvl,BLQ,IDOTRR,VinylSd,Reg,Normal,Gd,None,Gable,Gd,TA,Gd,Norm,Y,1Fam,RM,Detchd,SBrkr,5,2010,6,1,125500,11.74006901
80,16692,7,5,184,133,1392,2784,1,0,3,1,5,2,2,0,552,RFn,Typ,TA,Inside,Gtl,Gd,CBlock,TA,Y,No,2Story,MnPrv,WD,Lvl,BLQ,NWAmes,Plywood,IR1,Normal,Gd,BrkFace,Gable,TA,TA,TA,RRAn,Y,1Fam,RL,Attchd,SBrkr,7,2006,4,4,250000,12.4292202
60,8520,6,7,0,0,714,2526,0,0,2,0,5,1,1,88,15,Unf,Typ,TA,Inside,Gtl,TA,BrkTil,Gd,Y,No,1.5Fin,GdWo,CWD,Lvl,Rec,OldTown,Stucco,Reg,Family,Gd,None,Gable,Gd,TA,TA,Artery,N,1Fam,RM,Detchd,SBrkr,8,2007,6,6,136000,11.82041752
42,14892,9,5,160,426,1746,1746,1,0,2,0,3,2,3,201,39,Fin,Typ,TA,CulDSac,Gtl,Ex,PConc,Gd,Y,Gd,1Story,None,WD,HLS,GLQ,Gilbert,VinylSd,IR1,Normal,Ex,Stone,Gable,TA,Ex,Ex,Norm,Y,1Fam,RL,Attchd,SBrkr,10,2009,1,1,377500,12.8413285
60,6000,6,6,0,360,735,1218,0,1,1,0,3,1,2,0,0,Unf,Typ,Gd,Inside,Gtl,TA,BrkTil,Gd,Y,No,1.5Fin,None,WD,Lvl,ALQ,BrkSide,Wd Sdng,Reg,Normal,TA,None,Gable,Gd,TA,Ex,Norm,Y,1Fam,RM,Detchd,SBrkr,3,2007,6,6,131000,11.78296024
